#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 12:22:32,362 | INFO  | starting process with acceptString 'socket,host=127.0.0.1,port=2002,tcpNoDelay=1' and profileDir '/home/dev-josh/Desktop/invictus/platform-community-6.4.1/temp/.jodconverter_socket_host-127.0.0.1_port-2002' [o.a.jodconverter.office.OfficeProcess<OfficeProcessThread-0>] 
2023-08-24 12:22:32,733 | INFO  | started process; pid = 65603 [o.a.jodconverter.office.OfficeProcess<OfficeProcessThread-0>] 
2023-08-24 12:22:46,214 | WARN  | office process died with exit code 81; restarting it [o.a.j.office.ManagedOfficeProcess<OfficeProcessThread-0>] 
2023-08-24 12:22:46,736 | INFO  | starting process with acceptString 'socket,host=127.0.0.1,port=2002,tcpNoDelay=1' and profileDir '/home/dev-josh/Desktop/invictus/platform-community-6.4.1/temp/.jodconverter_socket_host-127.0.0.1_port-2002' [o.a.jodconverter.office.OfficeProcess<OfficeProcessThread-0>] 
2023-08-24 12:22:47,394 | INFO  | started process; pid = 65624 [o.a.jodconverter.office.OfficeProcess<OfficeProcessThread-0>] 
2023-08-24 12:23:53,432 | INFO  | Opened connection [connectionId{localValue:6, serverValue:11}] to localhost:27017 [org.mongodb.driver.connection<cluster-ClusterId{value='64e72ebf8a7a685a037290dd', description='null'}-localhost:27017>] 
2023-08-24 12:23:53,452 | INFO  | Opened connection [connectionId{localValue:5, serverValue:10}] to localhost:27017 [org.mongodb.driver.connection<cluster-ClusterId{value='64e72ebe8a7a685a037290dc', description='null'}-localhost:27017>] 
2023-08-24 12:23:53,785 | INFO  | connected: 'socket,host=127.0.0.1,port=2002,tcpNoDelay=1' [o.a.jodconverter.office.OfficeConnection<OfficeProcessThread-0>] 
2023-08-24 12:23:54,047 | INFO  | Update system application 'Drives' [o.e.a.service.ApplicationCenterService<main>] 
2023-08-24 12:23:54,259 | INFO  | Update system application 'News' [o.e.a.service.ApplicationCenterService<main>] 
2023-08-24 12:23:54,498 | INFO  | Update system application 'Tasks' [o.e.a.service.ApplicationCenterService<main>] 
2023-08-24 12:23:54,733 | INFO  | Update system application 'Contributions' [o.e.a.service.ApplicationCenterService<main>] 
#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 12:24:30,168 | INFO  | Server version name:   Apache Tomcat/9.0.60 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,171 | INFO  | Server built:          Mar 9 2022 14:52:25 UTC [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,172 | INFO  | Server version number: 9.0.60.0 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,173 | INFO  | OS Name:               Linux [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,173 | INFO  | OS Version:            6.2.0-26-generic [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,178 | INFO  | Architecture:          amd64 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,183 | INFO  | Java Home:             /usr/lib/jvm/java-17-openjdk-amd64 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,216 | INFO  | JVM Version:           17.0.8+7-Ubuntu-122.04 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,218 | INFO  | JVM Vendor:            Private Build [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,219 | INFO  | CATALINA_BASE:         /home/dev-josh/Desktop/invictus/platform-community-6.4.1 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,232 | INFO  | CATALINA_HOME:         /home/dev-josh/Desktop/invictus/platform-community-6.4.1 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,263 | INFO  | Command line argument: --add-opens=java.base/java.io=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,264 | INFO  | Command line argument: --add-opens=java.base/java.lang=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,266 | INFO  | Command line argument: --add-opens=java.base/java.lang.invoke=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,267 | INFO  | Command line argument: --add-opens=java.base/java.lang.reflect=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,272 | INFO  | Command line argument: --add-opens=java.base/java.lang.module=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,273 | INFO  | Command line argument: --add-opens=java.base/jdk.internal.module=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,275 | INFO  | Command line argument: --add-opens=java.base/java.math=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,283 | INFO  | Command line argument: --add-opens=java.base/java.net=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,284 | INFO  | Command line argument: --add-opens=java.base/java.nio=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,285 | INFO  | Command line argument: --add-opens=java.base/java.text=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,286 | INFO  | Command line argument: --add-opens=java.base/java.util=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,287 | INFO  | Command line argument: --add-opens=java.base/java.util.concurrent=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,288 | INFO  | Command line argument: --add-opens=java.base/java.util.concurrent.atomic=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,289 | INFO  | Command line argument: --add-opens=java.base/sun.nio.ch=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,289 | INFO  | Command line argument: --add-opens=java.management/java.lang.management=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,290 | INFO  | Command line argument: --add-opens=java.desktop/java.awt.font=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,291 | INFO  | Command line argument: --add-opens=java.rmi/sun.rmi.transport=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,292 | INFO  | Command line argument: --add-opens=java.xml/com.sun.org.apache.xerces.internal.util=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,295 | INFO  | Command line argument: --add-opens=java.xml/com.sun.org.apache.xerces.internal.parsers=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,297 | INFO  | Command line argument: -Xverify:none [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,298 | INFO  | Command line argument: --add-opens=java.base/java.lang=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,298 | INFO  | Command line argument: --add-opens=java.base/java.io=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,302 | INFO  | Command line argument: --add-opens=java.base/java.util=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,303 | INFO  | Command line argument: --add-opens=java.base/java.util.concurrent=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,304 | INFO  | Command line argument: --add-opens=java.rmi/sun.rmi.transport=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,305 | INFO  | Command line argument: -Djava.util.logging.config.file=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/conf/logging.properties [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,306 | INFO  | Command line argument: -Dnop [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,308 | INFO  | Command line argument: -DEXO_TOMCAT_UNPACK_WARS=true [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,314 | INFO  | Command line argument: -DEXO_DEV=false [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,315 | INFO  | Command line argument: -Djdk.tls.ephemeralDHKeySize=2048 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,316 | INFO  | Command line argument: -Djava.protocol.handler.pkgs=org.apache.catalina.webresources [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,325 | INFO  | Command line argument: -Dorg.apache.catalina.security.SecurityListener.UMASK=0027 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,329 | INFO  | Command line argument: -Dexo.cluster.node.name= [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,329 | INFO  | Command line argument: -Dexo.jcr.session.tracking.active=false [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,330 | INFO  | Command line argument: -Xms512m [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,330 | INFO  | Command line argument: -Xmx3g [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,331 | INFO  | Command line argument: -XX:MaxMetaspaceSize=512m [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,331 | INFO  | Command line argument: -Dsun.rmi.dgc.client.gcInterval=3600000 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,331 | INFO  | Command line argument: -Dsun.rmi.dgc.server.gcInterval=3600000 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,332 | INFO  | Command line argument: -Duser.language=en [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,332 | INFO  | Command line argument: -Duser.region=US [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,333 | INFO  | Command line argument: -Djava.net.preferIPv4Stack=true [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,337 | INFO  | Command line argument: -Djava.awt.headless=true [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,338 | INFO  | Command line argument: -Dexo.profiles=all [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,338 | INFO  | Command line argument: -Dexo.conf.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,339 | INFO  | Command line argument: -Dgatein.conf.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,340 | INFO  | Command line argument: -Djava.security.auth.login.config=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/conf/jaas.conf [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,341 | INFO  | Command line argument: -Dexo.data.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/data [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,341 | INFO  | Command line argument: -Dexo.jcr.data.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/data/jcr [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,342 | INFO  | Command line argument: -Dexo.jcr.storage.data.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/data/jcr/values [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,343 | INFO  | Command line argument: -Dexo.jcr.index.data.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/data/jcr/index [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,344 | INFO  | Command line argument: -Dexo.files.storage.dir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/data/files [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,345 | INFO  | Command line argument: -Dlogback.configurationFile=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/conf/logback.xml [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,345 | INFO  | Command line argument: -Djavax.xml.stream.XMLOutputFactory=com.sun.xml.internal.stream.XMLOutputFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,346 | INFO  | Command line argument: -Djavax.xml.stream.XMLInputFactory=com.sun.xml.internal.stream.XMLInputFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,346 | INFO  | Command line argument: -Djavax.xml.stream.XMLEventFactory=com.sun.xml.internal.stream.events.XMLEventFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,347 | INFO  | Command line argument: -Djavax.xml.parsers.SAXParserFactory=com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,347 | INFO  | Command line argument: -Djava.util.Arrays.useLegacyMergeSort=true [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,348 | INFO  | Command line argument: -Djava.security.egd=file:/dev/./urandom [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,348 | INFO  | Command line argument: -Dfile.encoding=UTF-8 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,348 | INFO  | Command line argument: -Dexo.cookie.samesite=Lax [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,349 | INFO  | Command line argument: -Dignore.endorsed.dirs= [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,349 | INFO  | Command line argument: -Dcatalina.base=/home/dev-josh/Desktop/invictus/platform-community-6.4.1 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,350 | INFO  | Command line argument: -Dcatalina.home=/home/dev-josh/Desktop/invictus/platform-community-6.4.1 [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,350 | INFO  | Command line argument: -Djava.io.tmpdir=/home/dev-josh/Desktop/invictus/platform-community-6.4.1/temp [o.a.c.startup.VersionLoggerListener<main>] 
2023-08-24 12:24:30,361 | INFO  | The Apache Tomcat Native library which allows using OpenSSL was not found on the java.library.path: [/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib] [o.a.catalina.core.AprLifecycleListener<main>] 
2023-08-24 12:24:32,569 | INFO  | The ["http-nio-0.0.0.0-8080"] connector has been configured to support HTTP upgrade to [h2c] [o.apache.coyote.http11.Http11NioProtocol<main>] 
2023-08-24 12:24:32,574 | INFO  | Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"] [o.apache.coyote.http11.Http11NioProtocol<main>] 
2023-08-24 12:24:32,992 | INFO  | Server initialization in [7490] milliseconds [org.apache.catalina.startup.Catalina<main>] 
2023-08-24 12:24:42,110 | INFO  | Starting service [Catalina] [org.apache.catalina.core.StandardService<main>] 
2023-08-24 12:24:42,111 | INFO  | Starting Servlet engine: [Apache Tomcat/9.0.60] [org.apache.catalina.core.StandardEngine<main>] 
2023-08-24 12:24:42,217 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/plf-community.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:24:42,222 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/jitsi.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2023-08-24 12:24:42,258 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecmexplorer.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:24:43,775 | WARN  | Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [217] milliseconds. [o.a.catalina.util.SessionIdGeneratorBase<Catalina-utility-3>] 
2023-08-24 12:24:43,791 | INFO  | Building root container [exo.kernel.container.RootContainer<Catalina-utility-1>] 
2023-08-24 12:24:43,851 | INFO  | Cache eXo Resource at client: true [o.e.p.application.ResourceRequestFilter<Catalina-utility-3>] 
2023-08-24 12:24:44,011 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/ecmexplorer.war] has finished in [1,748] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:24:44,032 | INFO  | Deploying web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/exoadmin.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2023-08-24 12:24:44,439 | INFO  | Override exo-conf directory '/home/dev-josh/Desktop/invictus/platform-community-6.4.1/exo-conf' with location '/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf' [exo.kernel.container.J2EEServerInfo<Catalina-utility-1>] 
2023-08-24 12:24:44,486 | INFO  | Active profiles for Root container: [exo_community, all, tomcat] [exo.kernel.container.RootContainer<Catalina-utility-1>] 
2023-08-24 12:24:47,190 | INFO  | Skipping configuration file file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/docker.properties. File doesn't exist. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-1>] 
2023-08-24 12:24:47,194 | INFO  | Skipping configuration file file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/exo.properties. File doesn't exist. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-1>] 
2023-08-24 12:24:47,200 | INFO  | Using property file jar:file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/lib/plf-community-edition-service.jar!/conf/platform/configuration.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-1>] 
2023-08-24 12:24:47,281 | INFO  | Using property file jar:file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/lib/exo-jcr-services.jar!/conf/jcr-local.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-1>] 
2023-08-24 12:24:47,286 | INFO  | Using property file jar:file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/lib/exo-jcr-services.jar!/conf/jcr.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-1>] 
2023-08-24 12:24:47,315 | INFO  | LiquibaseDataInitializer created with : datasourceName=java:/comp/env/exo-jpa_portal, contexts=production [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
